,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.235428641432,-0.15443871385379507,0.12758926179019495,0.47570340069944306,0.3155553155230715,0.15357867621398458,0.4572723984065028,0.747364261069497
pSA_0.243744415012,-0.15698313979056544,0.1397184300228234,0.47614231618761976,0.3142728873336417,0.17344727621599038,0.459891281856227,0.7530357904719037
pSA_0.252353917043,-0.16336642539819754,0.15476724896781535,0.4766426582508042,0.3177476274987184,0.19696947246007793,0.46319729073746746,0.7625617887575987
pSA_0.261267522556,-0.1754045681317646,0.1734231551481103,0.4803930553195388,0.3281293878337472,0.22497258501415496,0.4666666612403647,0.7789973167351552
pSA_0.270495973046,-0.18427133211451918,0.1806485161076733,0.48646149440440084,0.3380244955373529,0.23514362639135072,0.4686417333923514,0.7910897195836308
pSA_0.280050389418,-0.18167068445906356,0.18494340031233597,0.4908672894895994,0.3465027316539634,0.24101033040103256,0.4638548325129977,0.7964057533319312
pSA_0.289942285388,-0.18328739324987475,0.19093945115661365,0.49947252387985464,0.3551258439283707,0.24936981158611368,0.4581276536891771,0.8047691700990999
pSA_0.300183581358,-0.18421483831603142,0.19692545652912047,0.5042180572388754,0.3537110788302669,0.2585180913116479,0.45537551424896683,0.8084218199961859
pSA_0.310786618778,-0.181439442188497,0.19793929088781173,0.5081767361256998,0.35012923307848937,0.2602562777736099,0.45122698643660203,0.8075724106262745
pSA_0.321764175025,-0.18070085023275015,0.19513262355236,0.5111732976053407,0.34261484156395877,0.2564785356136899,0.44801582469190865,0.8032325243972187
pSA_0.333129478793,-0.17959673723696795,0.18575958658695335,0.5109368231660345,0.334092616185808,0.24282559658092742,0.44620535534225936,0.7941900294941209
pSA_0.344896226041,-0.18097163123867613,0.1815105627714268,0.5076608582800495,0.32428930229883085,0.2371360770227341,0.44568901366585306,0.7859741182400805
pSA_0.357078596490,-0.18790920762757932,0.17731163898198932,0.5054072242463575,0.31935086770492105,0.23111763577276992,0.4471486022755761,0.7815233029836602
pSA_0.369691270720,-0.19218143857854253,0.1640244599387382,0.5019015967023339,0.3190966494632896,0.21073768890726655,0.4459537454336719,0.7726661640471555
pSA_0.382749447852,-0.19251191656126146,0.14618983798348892,0.49935098105167,0.3210163776537551,0.18259846015328027,0.4420091135254861,0.7623104164899879
pSA_0.396268863870,-0.18533020153201124,0.12759377738183142,0.4965594535993986,0.32344309345844496,0.15216662379082782,0.4366700845185636,0.7516795658884512
pSA_0.410265810583,-0.1783746649808714,0.11172261741003725,0.488755824710991,0.32351448282026213,0.12523800699159532,0.43479288429780877,0.7404547841797076
pSA_0.424757155254,-0.17357693998885707,0.09615889066868955,0.48179848750949084,0.32983102048631724,0.09546985204008901,0.435563728243715,0.7346758051355711
pSA_0.439760360930,-0.1691896139521805,0.08052947765134322,0.47451114829767843,0.33948844136763995,0.05834673347070221,0.4337346683316709,0.7293444560017555
pSA_0.455293507487,-0.16166398058367362,0.06968512391861986,0.4781578506353529,0.34469554457838464,4.953976747645052e-05,0.4332767644699443,0.7315590923911354
pSA_0.471375313412,-0.16095206118606517,0.07056976488776048,0.4815251321022647,0.35061298121478196,8.73957505623952e-06,0.4307750486302101,0.7350939110352912
pSA_0.488025158365,-0.16274295054290566,0.0713382780156317,0.4798699779072493,0.3572690198773553,5.126642691904658e-06,0.4256139964231622,0.734209522029242
pSA_0.505263106534,-0.1587538987349505,0.07103486657816982,0.4739614385520632,0.35669545186001617,0.0,0.42470679623351276,0.7295525706752714
pSA_0.523109930806,-0.15900060781975528,0.06988281572785499,0.4653335042179989,0.3507348580540959,0.0,0.42218700476459436,0.7195777079608072
pSA_0.541587137808,-0.1645390472578878,0.06885939017342331,0.4604122829485894,0.3449202373531399,0.0,0.4177730273711347,0.7109737989718897
pSA_0.560716993821,-0.16334066369204994,0.06854515848809774,0.45981232069181066,0.3430609680466682,0.0,0.4146799395981847,0.707868384915063
pSA_0.580522551609,-0.15398910987461398,0.06796209062655192,0.4562695708374086,0.3402542310816963,0.0,0.40900715456876485,0.7008863784734205
pSA_0.601027678207,-0.1472285531379216,0.06620756401039107,0.45198299471709485,0.32884950345391656,0.00031604289436293635,0.40441748400585187,0.6899160997455093
pSA_0.622257083673,-0.13736550514954077,0.0631616869810131,0.44380089501942815,0.308419660254847,0.0,0.4035033662405865,0.6744604419973388
pSA_0.644236350872,-0.13251730446769713,0.06039802587208225,0.43970742966500603,0.28890408929066164,8.233300912487323e-06,0.4008736475033598,0.6614437828280707
pSA_0.666991966303,-0.13369567796113455,0.056920328199024504,0.4362491073204096,0.2633120804112544,0.0,0.39849873563322463,0.6468753957522545
pSA_0.690551352016,-0.13230324054617812,0.054270282532295905,0.4310886941205842,0.24416964749113185,0.0,0.39732245120868104,0.6350759082101989
pSA_0.714942898660,-0.12922653999260142,0.05286969095785513,0.42786260354025163,0.23419561787937396,0.0,0.39581560421313516,0.6281592055209838
pSA_0.740195999692,-0.12032378033119424,0.05190829470070243,0.42617203356423744,0.22771077458334177,0.0,0.38978859493950624,0.6208139397585539
pSA_0.766341086801,-0.1043841782084942,0.05113970824621075,0.4247291658470058,0.22258140234486018,0.0,0.3845402292084474,0.614661315580038
pSA_0.793409666580,-0.08495823636891263,0.05234175377975339,0.42218273000746737,0.23342455601397188,1.9081069143897326e-05,0.3825421791322296,0.6156815735802071
