,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.069858797468,-0.09376435086502152,0.30524541185337956,0.4321213975345224,0.3176746346236859,0.4217315010136473,0.4204873969465546,0.8014444370189331
pSA_0.072326338965,-0.10286096324691282,0.3088325083916554,0.4350842729411353,0.3326954761495971,0.4262761206557918,0.4196589207262595,0.8110545882969922
pSA_0.074881038576,-0.11271656046024003,0.307221326011739,0.4398982015819099,0.3389094086509046,0.4236172154278913,0.41948380828932935,0.8147319962115787
pSA_0.077525974886,-0.11244580879812835,0.30024114281000336,0.44082770573790153,0.3439877104342118,0.41325504811023506,0.41860621127429737,0.8115833327403461
pSA_0.080264335223,-0.1120243171400659,0.2964886769767451,0.4393492034396775,0.35037438530570914,0.4075181210163051,0.42147505030298155,0.8120973891264479
pSA_0.083099419494,-0.11198233377795316,0.2932069014649529,0.43918697710704097,0.3554739202218491,0.4024917845373494,0.42450699794087476,0.8132974466572142
pSA_0.086034644167,-0.11066416084637909,0.286965632565378,0.43957458925335174,0.3564120222619631,0.39334432568188943,0.4241478599546116,0.8092444097924508
pSA_0.089073546386,-0.10821371831155525,0.2848884090196353,0.4424767092665408,0.356152411008614,0.39029661566598606,0.4216347464590113,0.8079217076749904
pSA_0.092219788233,-0.109028465231988,0.282329199019409,0.44357533736379917,0.3523984162831224,0.38672110112149694,0.4229530879720676,0.8058450523481494
pSA_0.095477161142,-0.10901698094543129,0.27809495278162355,0.4453172784785854,0.3487260163348181,0.3806813274573952,0.4249744260730848,0.8033920891265971
pSA_0.098849590466,-0.11451434133186165,0.28018223720367536,0.45013026046710414,0.34769948713333726,0.3837068102400605,0.4255411402192478,0.8073588811579817
pSA_0.102341140211,-0.1165916801013116,0.2791457596379962,0.4492784297436765,0.34300839848792164,0.38242438790692507,0.42705053656989267,0.8050630050603568
pSA_0.105956017928,-0.11805498168915814,0.2773696133392641,0.44661184184048697,0.33530758786635123,0.38022920253528275,0.42872193146444004,0.800168767655999
pSA_0.109698579789,-0.11554480929836974,0.2741517361375712,0.44666223949087175,0.3274090026611846,0.3758956934910688,0.43059283078458754,0.7958715785343817
pSA_0.113573335834,-0.11833846697844357,0.26746183132314555,0.45221230231995657,0.32495109734709837,0.3661532104621686,0.4325701035930431,0.7945276899459505
pSA_0.117584955405,-0.12115395798725763,0.2600848171937196,0.45792108153004024,0.32247441712190156,0.3553780162808265,0.4362487366043752,0.7939067711339669
pSA_0.121738272774,-0.12493024530828396,0.2552118968937614,0.46195854722841945,0.3202820690939539,0.3482743269218958,0.43805314384501937,0.7932035468692138
pSA_0.126038292968,-0.1282145244940432,0.25230313806381977,0.4644261590499415,0.32405820902852983,0.3437692426233407,0.43996199339075054,0.7952667652120564
pSA_0.130490197801,-0.13271251644740362,0.2500189136269385,0.467931777776112,0.3298321587144194,0.3400711664071886,0.43775652100684215,0.7968867996651006
pSA_0.135099352120,-0.13950439116788144,0.24926265421738247,0.47094333980843367,0.3368945214756015,0.3385370895204455,0.437541043795819,0.8008339864772881
pSA_0.139871310265,-0.14775500339473224,0.24353322789009554,0.47152973765614337,0.34195993028745136,0.32977779277452013,0.44225548203412174,0.802259428995844
pSA_0.144811822767,-0.15179760731362055,0.24122467049733542,0.46871379623243087,0.3439045549613909,0.32628409872669095,0.44647608536030525,0.8023497825651607
pSA_0.149926843279,-0.14489372617697854,0.23517059824372474,0.46633406879322353,0.34527420673201026,0.3172803980545521,0.44772022460425887,0.7986250635066525
pSA_0.155222535743,-0.137809960858969,0.2328952253538035,0.4625427951752767,0.35584379225091367,0.31334113333635705,0.4484311628481394,0.7999023787350032
pSA_0.160705281826,-0.13888234470286775,0.2324925659945107,0.46243493588078566,0.3648947974823113,0.3121764950270095,0.4502834950528752,0.8044896973343441
pSA_0.166381688608,-0.1399164433845663,0.22918115889264581,0.4673120603353076,0.36774199729514967,0.30692735171829577,0.4568506342681857,0.8102664003730539
pSA_0.172258596540,-0.1393425699730282,0.22397605711612348,0.47184262488262224,0.366832212811819,0.2990619438069914,0.46529363102695315,0.8143325759911616
pSA_0.178343087693,-0.14315503194635806,0.2207658292898966,0.47370079252415837,0.3732194481789163,0.2937546665070986,0.46977656317300315,0.8189426235935737
pSA_0.184642494290,-0.14411076015275762,0.21657870726448272,0.4709172846220638,0.3804809806660882,0.2870046590285469,0.46973474159695133,0.818261124196728
pSA_0.191164407539,-0.141591881612507,0.21149209407318875,0.47300537134107,0.38629058495173196,0.27888267076852125,0.4651110930300285,0.8167364141841761
pSA_0.197916686785,-0.1258989441457799,0.2072034830980197,0.47531321358646156,0.3862495079752565,0.27234774329830225,0.46194954484816175,0.8140528291739539
pSA_0.204907468982,-0.10853491971892897,0.19967455062651857,0.4745823649333147,0.38305798492809706,0.26114825167246447,0.4595775238110194,0.8070760501134481
pSA_0.212145178491,-0.09834952033048279,0.18551808795405517,0.4740918626061044,0.3787067998123152,0.23978156199835882,0.4561072250962844,0.7960596288424729
pSA_0.219638537242,-0.09183802156131327,0.16847517648330462,0.47577093678863935,0.37383608298368315,0.21360652896025797,0.45289070258920616,0.785397440115205
pSA_0.227396575236,-0.08966723695248195,0.15348560565364433,0.4774553574127567,0.3706651408668246,0.189960366011381,0.45521104410376545,0.7801655595482181
pSA_0.235428641432,-0.08532799816052862,0.14452525639774505,0.4765814802357182,0.3677593234008302,0.1756880388549936,0.4581490773268189,0.7766232621445445
pSA_0.243744415012,-0.08164747159023467,0.14500906220351661,0.47661455858042734,0.36258587833730566,0.177017063002872,0.4610849897164028,0.7762501948189058
pSA_0.252353917043,-0.08314704568896333,0.14851555796748564,0.4774804628948224,0.35023395588648126,0.18394052624876828,0.4648873333985253,0.7749875910317616
pSA_0.261267522556,-0.09350561554110785,0.15940491004632973,0.4820652869744664,0.3386808957251826,0.20221142584766372,0.4681231556076138,0.7791793372480831
pSA_0.270495973046,-0.10053913335435703,0.15864996924483307,0.48762564903710653,0.3308687715110789,0.20154122442212744,0.46951266192752716,0.779944820107136
pSA_0.280050389418,-0.10268557370040615,0.15876692627301076,0.4916106214050659,0.326711941774207,0.20200504702551678,0.46586915587013694,0.7786281560482404
pSA_0.289942285388,-0.11003361654867146,0.16176898804896994,0.5002931417193688,0.3293297306352052,0.20628242990267928,0.4604371138647061,0.7831386057667616
pSA_0.300183581358,-0.11996510318197938,0.16889456918748805,0.5041493501285305,0.33503038151542924,0.21684821565538817,0.45684845204188007,0.7887620557173002
pSA_0.310786618778,-0.12295543764029045,0.1727698506616222,0.5082951003426279,0.3427852509540931,0.22215011935172407,0.4531655335397675,0.7940877241340217
pSA_0.321764175025,-0.12890436157995067,0.1735994216863102,0.5116085640143923,0.3475677217524353,0.22298074649700433,0.4498264963002171,0.7966247134373483
pSA_0.333129478793,-0.13251314002640657,0.1662364336162052,0.5116441188848604,0.34926659978683855,0.21134770200962147,0.4474091764237201,0.7928490930870918
pSA_0.344896226041,-0.13703902247707217,0.16598761666328554,0.5097783441358605,0.3471523276194556,0.2112064596497891,0.44639357888722664,0.7901038505102037
pSA_0.357078596490,-0.15015092839298166,0.1692846769348799,0.5085045819940691,0.34624522499715166,0.21647592131297774,0.44733815279558725,0.7908450627001232
pSA_0.369691270720,-0.15847267274955754,0.1626885727543933,0.5051940172713766,0.33997615516229795,0.20677762487108056,0.44761477973441793,0.7835309555784938
pSA_0.382749447852,-0.16830805006562213,0.15553608617297932,0.5024656951569325,0.33051095503772515,0.19647048330667108,0.44303241277496935,0.7723908568784695
pSA_0.396268863870,-0.17273952246766455,0.14894446452980634,0.4997342269502611,0.323485337007778,0.18679854193445833,0.43709999399789556,0.7617920719372253
pSA_0.410265810583,-0.17712274845455186,0.1472724502364391,0.49309732830950365,0.31258190987241735,0.18536892362586813,0.43519514518102925,0.7514046032603264
pSA_0.424757155254,-0.18637656490804014,0.14728223211567207,0.4856667124739309,0.3014388500501125,0.18659710522231487,0.43594163089525284,0.7426985398866289
pSA_0.439760360930,-0.19608544818439125,0.14529403715805664,0.47755754637814724,0.2899431472736522,0.18471948818751105,0.4344126181128246,0.7314122304457056
pSA_0.455293507487,-0.20198711720831353,0.14411768975713607,0.4804037383017008,0.28495226475348856,0.18321663573276317,0.4328390980903354,0.730002442055695
pSA_0.471375313412,-0.2097863758413375,0.14329161107261187,0.4834870394680853,0.2879452941785981,0.1815887200018996,0.43054345792610305,0.7314467459549654
pSA_0.488025158365,-0.21875086084441703,0.14568960005633863,0.48233282249298554,0.2973546174685308,0.18464002763643972,0.4260433028369692,0.7325773378161003
pSA_0.505263106534,-0.22242472296018742,0.14263319362705015,0.4777420380627413,0.2984165653005579,0.179884950370463,0.42407791574718495,0.7276610305440193
pSA_0.523109930806,-0.22805192890115877,0.13592936663682126,0.4694050554648681,0.289516332613229,0.170334633003574,0.42177691724450755,0.71489192754327
pSA_0.541587137808,-0.23886091113419564,0.12998650501029563,0.4650087981584571,0.2818986524160156,0.1617356330634241,0.41715370651550915,0.7041843952124985
pSA_0.560716993821,-0.2421594203571803,0.12406845290839427,0.4626574545631868,0.2792552191757339,0.15256415593427083,0.413764349874457,0.6975042341109787
pSA_0.580522551609,-0.24057247578617338,0.12291483226483894,0.45836916486123114,0.2830458606781718,0.15053278086527128,0.4078968399650266,0.6922840462636098
pSA_0.601027678207,-0.24092839594276247,0.12025130823979262,0.4531977641140409,0.28308357856135274,0.14642102132111284,0.40316767976033674,0.6852064063748372
pSA_0.622257083673,-0.2375804093161856,0.11606256869778249,0.4452198398771819,0.27735648409560537,0.14045174063820504,0.40177777943694215,0.6754993712711516
pSA_0.644236350872,-0.23840866541554112,0.11510263538877404,0.4411484561435141,0.2769918310804191,0.13908856409083942,0.39942952341592625,0.6709888282827181
pSA_0.666991966303,-0.24210096176995255,0.11424953241469393,0.43787064474346765,0.2755500624375438,0.13796844790218227,0.3985294656730054,0.6674725208302906
pSA_0.690551352016,-0.24166120905415772,0.10712306390962219,0.4320043447421781,0.27814537057768757,0.12599771970615248,0.3982103548177083,0.6621476520422866
pSA_0.714942898660,-0.24076470523983465,0.09383520018010547,0.4273051587377559,0.28510564489430923,0.10199916507659523,0.39669044087250077,0.6569947206716659
pSA_0.740195999692,-0.2331735986993446,0.08396386901257692,0.4237932144646128,0.28945778552030366,0.0827031017569318,0.3912131910506908,0.6505951599242413
pSA_0.766341086801,-0.2177321327910556,0.07247742557646514,0.42269349833568376,0.28873556956228824,0.05777697231690926,0.38660434063389687,0.6440800551117825
pSA_0.793409666580,-0.2029381489472462,0.06422690009829357,0.41991381131274663,0.2979834274526042,0.029562378069992852,0.38478010700733023,0.6434682563369573
pSA_0.821434358492,-0.18755644967693832,0.061296812565235996,0.4147822830963414,0.3045795197906152,8.206648806347122e-06,0.38326372952510496,0.6416417323423853
pSA_0.850448934180,-0.17889543729633864,0.06199610018153401,0.412433848919378,0.3106873767964686,7.266645647407499e-06,0.38031084305861834,0.6412991994661185
pSA_0.880488358164,-0.16650109051971698,0.06189330675818557,0.41069279380473567,0.3107098697548687,6.966025534804185e-06,0.37707201916517624,0.6382730620448079
pSA_0.911588829975,-0.15162146848136193,0.06182491458012128,0.408872836723392,0.31101047925199987,0.0,0.3737704866155467,0.635302204843974
pSA_0.943787827778,-0.13736032347586294,0.06157181479930435,0.4046714313968585,0.31026807753952107,0.0,0.3736174240548699,0.6321512689904601
pSA_0.977124153535,-0.11918358628428118,0.060951337370783655,0.4022995344902832,0.30675049714166314,0.0,0.3692613660709449,0.6263343671078064
