,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.155222535743,-0.13890899636911594,0.23245336270525685,0.4619605145192887,0.3558701002484954,0.31269584657214267,0.44804436006029946,0.7991079315531241
pSA_0.160705281826,-0.13990875489091517,0.2322917440517467,0.4619386162150833,0.36487913635986896,0.3118892281279853,0.45001110836553093,0.8039334285723377
pSA_0.166381688608,-0.14116096575761,0.22838640167673144,0.4668489457437671,0.367837466762799,0.3057436154423227,0.4567898605154799,0.8095606679860593
pSA_0.172258596540,-0.14112034117954012,0.222867802702595,0.4715635463327429,0.36647200259905305,0.29743085928575874,0.4653391117634315,0.8134368518275512
pSA_0.178343087693,-0.1445448218990365,0.21998899292680482,0.4733937581735791,0.37236803123339973,0.2926502426247776,0.4699156028575864,0.818061390899053
pSA_0.184642494290,-0.14533608726597966,0.21598553849576985,0.4708058052939336,0.37954052195119137,0.2861787510001787,0.46968996346408187,0.8174448320249905
pSA_0.191164407539,-0.14305032006901416,0.21027724418102664,0.4727670650577592,0.38579588400822695,0.27708336675249423,0.4648989193580003,0.8156306512583686
pSA_0.197916686785,-0.12698559838935902,0.206319054790288,0.47501215225556903,0.38590362165945574,0.27103561763352,0.46185471220773044,0.813220899396235
pSA_0.204907468982,-0.1094899697167806,0.19921998287355142,0.47428773418919573,0.3827992398908072,0.2604811596238747,0.45945524769266416,0.806494681950617
pSA_0.212145178491,-0.09946408657590376,0.1849650674316026,0.47382026128227955,0.37876564223397124,0.23892786624748485,0.4561039556627205,0.7956672642375563
pSA_0.219638537242,-0.09275047666589356,0.16798926300545308,0.4754665721346424,0.374320091754902,0.21280182690525418,0.4530859456894895,0.7853378152263
pSA_0.227396575236,-0.09088028846688048,0.15303106192048033,0.47729723318837913,0.3707633714918366,0.18922109551442742,0.45522505122572415,0.779943970231464
pSA_0.235428641432,-0.08637241320014076,0.1438990560977017,0.4762434726592175,0.3672940710552174,0.17472423969813583,0.45796477339143227,0.7758692373643793
pSA_0.243744415012,-0.08270482830209984,0.14467851881590907,0.4763984501690109,0.3617297750850617,0.17657980176031782,0.4608189450506254,0.7754601472763183
pSA_0.252353917043,-0.08426632914216028,0.148100227679644,0.4772172537075078,0.349317514874664,0.18337742266750842,0.4643997707880591,0.773985438937017
pSA_0.261267522556,-0.09476620495970346,0.15859355519760704,0.48195298099549794,0.33801043739723435,0.20100118405693285,0.4676608666824615,0.7782274050034453
pSA_0.270495973046,-0.10212708635801428,0.1575326817025789,0.4874858325034061,0.33015583085617684,0.19985319627032594,0.46922121203885725,0.7789448988385194
pSA_0.280050389418,-0.10424664463903237,0.15754279850467864,0.4914072010380051,0.3263013547877478,0.20012776015425765,0.46544060008797955,0.7775858048877594
pSA_0.289942285388,-0.11174189507794101,0.1605127663030486,0.5001862021069469,0.32865581211942857,0.2043783709316822,0.4599989419119422,0.7820296827377125
pSA_0.300183581358,-0.12168959392800388,0.16777656265699947,0.5040583020714605,0.3341888759759167,0.21518283165913227,0.4565349096174785,0.7877085447381488
pSA_0.310786618778,-0.12496395473581766,0.17123226050305992,0.5079782503585899,0.34167616082491786,0.219863678277198,0.4527465995493478,0.7925301395798813
pSA_0.321764175025,-0.13049439900257861,0.17246725656108572,0.5113979273708228,0.3466419687293146,0.2213037520536376,0.449625192917577,0.7955040285145605
pSA_0.333129478793,-0.13373820117329002,0.16559623574878923,0.5115442482418879,0.3482598136748404,0.2104335479440858,0.44738927140379475,0.7920870242579076
pSA_0.344896226041,-0.13840858711017417,0.16517412735564455,0.5094190180869367,0.3461787551756417,0.210023989080167,0.44650355740295655,0.7891913388312476
pSA_0.357078596490,-0.15178074353180693,0.16798042158160786,0.5080688065998034,0.34530343031019534,0.21452863629582636,0.4475198430659647,0.7897245829733737
pSA_0.369691270720,-0.16017931878213232,0.1616252624916091,0.5049585880279615,0.339012950765343,0.20519861793420285,0.447494201998355,0.7824771498478846
pSA_0.382749447852,-0.1696827995578604,0.15490239129155298,0.502188204133068,0.32997008905927266,0.1955262952650856,0.4429593382846739,0.771697323798564
pSA_0.396268863870,-0.1744161138635937,0.1479450398506805,0.499351669895061,0.32270670682082914,0.1852907317187669,0.4371388251866592,0.7608644535004768
pSA_0.410265810583,-0.17880603760278366,0.14649161717367137,0.49279840552932347,0.3123060733717497,0.18416687622307515,0.43492560170034283,0.7506417715990065
pSA_0.424757155254,-0.18867502480980952,0.14589877068616033,0.48541766066808195,0.3016184429739431,0.18441124289032046,0.4354516040364948,0.7417746264147944
pSA_0.439760360930,-0.19871381143431802,0.14391971884994426,0.4773115825736538,0.29011722864202183,0.18255832993494833,0.4337093572833301,0.7303599822263332
pSA_0.455293507487,-0.2052693898988226,0.14174891495967834,0.48009762009939017,0.2838250291052584,0.17959904614997166,0.43243072562361395,0.7282187321217741
pSA_0.471375313412,-0.21373253907681994,0.14036324486357407,0.4833608639800951,0.28654250491309985,0.17709559045411555,0.4300075594706295,0.7293926797751926
pSA_0.488025158365,-0.2226208232602231,0.14283528896604342,0.4819161074716016,0.29657563185461244,0.1802255136361171,0.42493416310341303,0.7302400418960489
pSA_0.505263106534,-0.22623562541421602,0.1395808832803011,0.4773763001420007,0.29804757923720804,0.17509861410918998,0.4227703505675377,0.7253377043890543
pSA_0.523109930806,-0.23224727838564369,0.1329048744901414,0.4692626150841657,0.28900037414087687,0.16556851971353403,0.42054549146066444,0.712741231638257
pSA_0.541587137808,-0.24285808463662317,0.12702553814375575,0.46501405344781155,0.28101801156997414,0.15706972852188644,0.41586629925526536,0.7020148653731737
pSA_0.560716993821,-0.2466030258767252,0.12152303528328538,0.46259258953407784,0.2785854278954517,0.14850923370477848,0.4122085994823249,0.6953938930637054
