,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.178343087693,-0.1970699731053108,0.23442434142622215,0.4762687352408383,0.3497446588440351,0.3155754079677676,0.4725198940968861,0.8197658952342393
pSA_0.184642494290,-0.1898403368683356,0.2294534825952258,0.47337220075936853,0.35721727463675745,0.3077849888775144,0.47185911707711753,0.8179657984890377
pSA_0.191164407539,-0.17977016687521066,0.2226924301018994,0.47498055085750995,0.36335839605050946,0.29729494212346447,0.46681188241943156,0.8148211238385206
pSA_0.197916686785,-0.15442598882006686,0.21701061778553973,0.4774656109344763,0.36333550618409904,0.28874494841097653,0.4636323637951036,0.8113659554542457
pSA_0.204907468982,-0.12775113726008208,0.20967152482588527,0.4763530950756713,0.361074559761295,0.27788683620631094,0.46177617625491835,0.8048263412614867
pSA_0.212145178491,-0.109698454152166,0.19521754312837428,0.47599691138616185,0.35806021344354994,0.256235110366354,0.45814952172256584,0.7939380278960566
pSA_0.219638537242,-0.09312400142174095,0.1776181938969245,0.4779661592573985,0.3524857842159605,0.22966160571316283,0.45452361365945776,0.7823260483854604
pSA_0.227396575236,-0.08190999975293824,0.1614492042996521,0.4799568747672766,0.3486214242347526,0.20471042463124253,0.45598970071624756,0.7757115856965365
pSA_0.235428641432,-0.06845124572711901,0.15070726956605782,0.4787578669316307,0.34574815470161874,0.1879349589934241,0.45863550613920884,0.7709844083585139
pSA_0.243744415012,-0.05411720513381127,0.14976192846402275,0.47848063775663074,0.3414187720364251,0.18682017339436574,0.46189914235804547,0.7705602465122706
pSA_0.252353917043,-0.04728668940004917,0.15354310039205243,0.47915947029242967,0.32982310824758804,0.19386761047159987,0.4659422528936102,0.7701064303890488
pSA_0.261267522556,-0.04661839824932464,0.16175118794084595,0.48325118165604397,0.31961424306112857,0.20748245337104423,0.4691727017496243,0.7738584893011192
pSA_0.270495973046,-0.044407521327861944,0.15988724076426108,0.489317162985163,0.31323349397623235,0.20491319561551155,0.47103490079280275,0.7755061593840847
pSA_0.280050389418,-0.03697742053139378,0.1583436134426488,0.4929176913369487,0.31005256173361845,0.20269955685102448,0.46699467934481764,0.7734801757992881
pSA_0.289942285388,-0.03456575724276903,0.16004788794058017,0.5011131013658391,0.3110477626896327,0.20508375944319837,0.4615750770390496,0.7765152613861984
pSA_0.300183581358,-0.03351395206041958,0.16616690635734854,0.5042384744855279,0.31739384140481164,0.21402457623845236,0.4583635550718496,0.781600254327843
pSA_0.310786618778,-0.02665753066344887,0.16936859166552254,0.5083649779797637,0.3263832417526532,0.21818805787145198,0.45462496175390543,0.786924936560529
pSA_0.321764175025,-0.023666614653724726,0.16984514336637224,0.5117064991537934,0.3319759800392968,0.21841040923747046,0.45136510793162415,0.7896107649473181
pSA_0.333129478793,-0.017850132050938564,0.16238616087799382,0.511430686078961,0.3345545443219709,0.20658148393775674,0.4484746716091482,0.7856802978123719
