,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_3.180625692794,0.04383451749584393,0.06751512877624886,0.4532033851929517,0.3482624215659246,0.0,0.29034993799262426,0.6410796433498989
pSA_3.292971255097,0.053090024415640855,0.06723708358477731,0.45131578838880876,0.346732963792994,0.0,0.2904537240729648,0.6389624831377345
pSA_3.409285069747,0.06474259670814068,0.06648265388090562,0.4471516883884451,0.34247012533599774,0.0,0.2889656695821401,0.6330336305231703
pSA_3.529707302731,0.07575983044807298,0.06553287936318918,0.4416424818797422,0.337272217579896,0.0,0.285806956721094,0.6248889877908975
pSA_3.654383070957,0.08423242473018966,0.06456805934990997,0.4358517215162371,0.33195317843104133,0.0,0.2837271936091423,0.6169771115790746
pSA_3.783462617132,0.09017628527272646,0.06410835801687784,0.4326249586573492,0.3295213776524156,0.0,0.28298398989014045,0.6130486373179229
pSA_3.917101490809,0.09833511623810245,0.06365655864727847,0.42908975263126814,0.3271732048023096,0.0,0.28292325503959587,0.6092666821646964
pSA_4.055460735841,0.10648630547270449,0.06335740260007237,0.42386546619861404,0.32617905886316684,0.0,0.28527530612060203,0.606165581469975
pSA_4.198707084444,0.11624197239185857,0.06315439537501197,0.4208045794189587,0.32532978946759555,0.0,0.28742460881029896,0.6045898375963247
pSA_4.347013158125,0.12848048966200792,0.06276063145005878,0.41982374283498713,0.3226470957449387,0.0,0.288444191432878,0.6029537088466973
pSA_4.500557675700,0.13857015019400007,0.06210780996385252,0.42134762056787134,0.31757682886446664,1.5246977958678114e-08,0.28750081084644596,0.6008706814508274
pSA_4.659525668665,0.14488347713595146,0.061657669139937324,0.42144972059804164,0.31438400779426234,0.0,0.2860571834232779,0.5985698652095752
pSA_4.824108704165,0.14712410549010094,0.061236227789430955,0.4213279916939144,0.31150042771055375,1.9605475926680976e-08,0.28405351639885235,0.5960169403861257
pSA_4.994505115855,0.14800325043787577,0.06068629752176998,0.41862721454769947,0.30839342611710163,1.0238345884897259e-07,0.2817219205120977,0.5913733934911555
pSA_5.170920242897,0.14961321981664474,0.060187327926726576,0.416775841050956,0.3053825791562929,0.0,0.27995526552581973,0.5876525946777683
pSA_5.353566677411,0.15191983710809737,0.05976099537934731,0.4144683874768473,0.30277546440342473,0.0,0.2811989158368628,0.5852605029644445
pSA_5.542664520663,0.15380284902369154,0.059502414125062096,0.4124799425036931,0.3012968825385858,0.0,0.28261538188309343,0.5837730453457466
pSA_5.738441648302,0.15586419559104295,0.05921532357676218,0.4100096611977044,0.299794719468012,0.0,0.28336462540946705,0.5816186955642055
pSA_5.941133984965,0.1597447109730517,0.059120980429450805,0.4087290950775914,0.2994660504252896,1.7552266111039196e-08,0.2831614157470795,0.5804479097112502
