,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.026430814870,-0.1321728302026773,0.23531878700763323,0.4522545382620265,0.3016225481341382,0.3202040986995519,0.43365381848037154,0.765569479556316
pSA_0.027364399971,-0.1365759410222845,0.23718466803594224,0.45156139979015153,0.30293471352853535,0.32289817750306926,0.4323996533310378,0.7661004057410896
pSA_0.028330961018,-0.14206925652492178,0.23959593871542925,0.45098473938809797,0.30509130923648464,0.3263389261361157,0.43269992413493524,0.7682410176439649
pSA_0.029331662784,-0.14677786577928245,0.23976007913536387,0.4501546813544823,0.3061161137810151,0.3265424344974391,0.43274053589571154,0.7682712054974914
pSA_0.030367711180,-0.15288487752270377,0.24065701035113252,0.44986207594964767,0.3045663361494147,0.3279444143141953,0.43221505218085493,0.7677850810642158
pSA_0.031440354716,-0.15910078239023598,0.2415053848475102,0.4498771070800771,0.3033318854285548,0.32925190744677363,0.4318754983987022,0.7676736994757911
pSA_0.032550885998,-0.1667033170269266,0.24274493186231458,0.4490706775828825,0.30430733227516554,0.33104101030829025,0.430793870553128,0.767749265941203
pSA_0.033700643293,-0.17524745970931022,0.24426522203195777,0.4496155329979304,0.307405482645518,0.33310409304849065,0.43151902480695786,0.7705966933808777
pSA_0.034891012134,-0.18510362502168595,0.24650120153017788,0.44999717885598134,0.3115814583391248,0.3361743168052535,0.43057378550661335,0.7732964646266346
pSA_0.036123426997,-0.19562939952231226,0.24898352250829708,0.4502634024479695,0.31538846494506656,0.3396243379659545,0.42976976555525037,0.776050100012013
pSA_0.037399373025,-0.206280656788438,0.25136353176910414,0.4514201409929097,0.31902139756979336,0.34291199155944163,0.4300347875797089,0.7797905797619196
pSA_0.038720387818,-0.21520713900042387,0.25170491497168856,0.451782431252236,0.3201455077335309,0.3433594354254876,0.42832721630104387,0.7797181653841678
pSA_0.040088063289,-0.22434281152331165,0.25335711874543543,0.4499253620190779,0.32192186543964707,0.3457320403189121,0.4265308530864007,0.7794393697869201
pSA_0.041504047579,-0.23501108120507716,0.2574721520990904,0.4500587627227334,0.3233239352815994,0.3516949346153995,0.42513531794718235,0.7819978405530794
pSA_0.042970047043,-0.24656785596536931,0.26010005417720894,0.4502901618055982,0.3242682962242191,0.35549691198358624,0.42398468805665657,0.7836148466507228
pSA_0.044487828311,-0.2602196746767105,0.2618793770039516,0.44917871579140917,0.32420435344575155,0.35811848791498946,0.4243003085813872,0.7843147230302234
pSA_0.046059220411,-0.27121275631555986,0.2632341540893227,0.4486752060097709,0.3240911990645103,0.3601084906406449,0.4251063637185534,0.7853267417479662
pSA_0.047686116977,-0.2823148681418797,0.2686711489068931,0.4483799087727721,0.32524438935833055,0.3680046656014726,0.42431640302822377,0.7888601265011526
pSA_0.049370478528,-0.2936042336317763,0.27626364438179896,0.44756411851206473,0.32655936379147754,0.37903588321482945,0.4233169065941505,0.7936120352113258
pSA_0.051114334834,-0.30375123636598633,0.27896606974353616,0.4475207121152424,0.3277455148842541,0.3829303517980012,0.4211435883668342,0.7947889573021967
pSA_0.052919787360,-0.3153090107723116,0.28042172494589285,0.449040935192062,0.3304230874483087,0.384912678814836,0.4197972739884729,0.7969973022273039
pSA_0.054789011796,-0.3271216896965249,0.28319311854700474,0.44849856873063204,0.33190795084064717,0.3888899944626527,0.41967603231402967,0.7991728560684925
pSA_0.056724260685,-0.33935305296874857,0.28748233558787256,0.44836540891584736,0.331274049165501,0.39515861823316223,0.4208005540493708,0.8024945329502136
pSA_0.058727866132,-0.3491555186744046,0.28998995836142155,0.4454466800133299,0.3321235710153936,0.39880061017470125,0.42266019707062363,0.8039977487670021
pSA_0.060802242616,-0.35753863839269034,0.30052447677199834,0.4430290322029672,0.3280011785505962,0.4143089036651686,0.42343863003905535,0.8092043237470149
pSA_0.062949889902,-0.3639241233004973,0.3076085752814623,0.44141418299809426,0.3251449778731768,0.42471026492232056,0.4251493817237414,0.813447320665875
pSA_0.065173396049,-0.3710319412855551,0.30755035603330944,0.4408387353181878,0.32182137988373327,0.42477450709648445,0.42380418058882013,0.8111418843031298
pSA_0.067475440531,-0.37364302982703596,0.3060814444151091,0.4390672012852366,0.32349086999918025,0.42260232547803045,0.4237708353741248,0.8096917911343796
pSA_0.069858797468,-0.3755184143997994,0.3061595180950009,0.4406401859032725,0.3344825001766203,0.4222393594509417,0.42333468521441264,0.814580044398585
pSA_0.072326338965,-0.38359111001817864,0.3120573190164149,0.44232356263734685,0.344400186094983,0.43035321936058185,0.42223257735410236,0.8232532204853856
pSA_0.074881038576,-0.3929220747750298,0.31205347711345777,0.44662268938667316,0.34731158663699935,0.43016929123167535,0.4217817751952454,0.8264639434923395
pSA_0.077525974886,-0.38976304296768044,0.30493252818523536,0.44830106335820497,0.34993093784416557,0.4197005187563695,0.42030272635005833,0.8223310841080083
pSA_0.080264335223,-0.3852021250240716,0.30243595977948545,0.4456673288013081,0.3527244184292736,0.4159655063053067,0.4239817186321727,0.8220837448139232
pSA_0.083099419494,-0.3819995372819748,0.29947583456772364,0.4455976181272104,0.35786911214399764,0.4114075057473646,0.427736293326069,0.8239186920570313
pSA_0.086034644167,-0.3737342076498525,0.2915196077193814,0.4466852262134636,0.35640717663776633,0.39987246561885587,0.42728717803491995,0.8179401494910404
pSA_0.089073546386,-0.36446928604107304,0.28646694379512155,0.4489591974939909,0.35414021285507297,0.39258889060842883,0.42519263482348324,0.8135689676436643
pSA_0.092219788233,-0.35893756566177676,0.28498013137173245,0.4495521356383771,0.3488299676490435,0.3906604418514393,0.4261990833181545,0.8111970835967395
pSA_0.095477161142,-0.35193436961303176,0.2815221591229896,0.4517963713107966,0.3424806652980941,0.38587453979906006,0.42833761051217983,0.8085698709926364
pSA_0.098849590466,-0.3509944837173443,0.28402607068056546,0.4565946205443403,0.34020637468925036,0.38955844999839945,0.42937423496903615,0.8126112505433538
pSA_0.102341140211,-0.3449030388326098,0.28204734296299233,0.4552281977507652,0.33638641807712016,0.3868595650807473,0.4318280534504372,0.8102618867597212
pSA_0.105956017928,-0.34088122619423994,0.27972900874884377,0.4519772181995627,0.3289182844350683,0.383867165801858,0.43296658498710616,0.8045400600984837
pSA_0.109698579789,-0.333574885799493,0.27636835219433725,0.4518794204489565,0.3223113158752818,0.379266437105988,0.43434191287588914,0.8003596207719985
pSA_0.113573335834,-0.3295608777875333,0.26964521780668055,0.45714279572461547,0.320200495335854,0.3694695488871561,0.4363558991462421,0.7990132108863081
pSA_0.117584955405,-0.3253189941362509,0.2618600010717491,0.4627864205629159,0.32096731004380663,0.357953165534162,0.439553029008957,0.7990798578371684
pSA_0.121738272774,-0.32391379346899757,0.25711577740051833,0.46689351678991714,0.32096366649798813,0.35093320238472264,0.44105303095126713,0.7991802799616521
pSA_0.126038292968,-0.3197456369442314,0.250712283792063,0.4688713074451206,0.3221115628250985,0.34143649327744385,0.44378020102173066,0.7981954069094922
pSA_0.130490197801,-0.3168561540000681,0.24790823984570937,0.47116677748744185,0.3276174579883827,0.33700670976624253,0.4414155381392447,0.7985940963498902
pSA_0.135099352120,-0.31625867181101097,0.24728507971124397,0.47452178859178806,0.33391778119008364,0.3356993377006237,0.4414438242929026,0.8026448204419179
pSA_0.139871310265,-0.3182842103716787,0.2419625693496296,0.4747469098834855,0.3405371090372955,0.32745550586367184,0.44640462471379605,0.8048939982144825
pSA_0.144811822767,-0.3139359385972795,0.2395007890977909,0.4720090658701737,0.34213745359410536,0.32375040179877435,0.4507597859679595,0.8048908638605864
pSA_0.149926843279,-0.2984303022940477,0.23457413769758287,0.4690638190564869,0.3400402294224084,0.3166274583136193,0.4513302539233651,0.7997500668572481
pSA_0.155222535743,-0.2826044821328651,0.23222496059934647,0.46646755976539106,0.3463697707880211,0.3128238352915338,0.4511868823940705,0.799369975168076
pSA_0.160705281826,-0.27448359208748596,0.2301296240161022,0.46638526592868,0.3530568794775021,0.30929789161266413,0.4531807835159172,0.8019989929706253
pSA_0.166381688608,-0.2654016861770598,0.22737105142515834,0.47117434378336986,0.3552550702142713,0.304925999706678,0.45915924872742847,0.8074766300901157
pSA_0.172258596540,-0.2548521036630908,0.22025998534432406,0.47555165836674773,0.3522299230301145,0.29435187892543824,0.4682762790011717,0.8100253085893572
pSA_0.178343087693,-0.2478251169462859,0.21728385773011805,0.4765342814769385,0.35581389077885506,0.2896107420997413,0.4728318631467156,0.8131007311768244
pSA_0.184642494290,-0.23905036198986956,0.21285296721572775,0.4736644252028877,0.3628342055884911,0.2825438327460415,0.47214019251726835,0.8116366349918415
pSA_0.191164407539,-0.2276175736552489,0.20650273851281378,0.47518553057768115,0.3690681583387878,0.2725183443285926,0.46705069744545835,0.808959328983765
pSA_0.197916686785,-0.2009284665008416,0.20127119538700364,0.4777861645791089,0.36961498947167637,0.2645035203731182,0.4639230129186243,0.8062763383050686
pSA_0.204907468982,-0.1727745431541745,0.1943229148516717,0.47656919484799104,0.367421143077206,0.25411659124305813,0.46216534529312114,0.8001803185489659
pSA_0.212145178491,-0.1533898198176632,0.18134437347325597,0.4762372346632852,0.36430840595331515,0.23445747102849565,0.4585128573666304,0.790396650055887
pSA_0.219638537242,-0.13538107422165055,0.16321319218857433,0.4781803072398379,0.35862255694276807,0.20663703366953495,0.4547479278745193,0.7789487057374628
pSA_0.227396575236,-0.12297952426514451,0.15009901738964768,0.4802053347400177,0.35478965799582446,0.1860356110197902,0.45618995225995435,0.7740745351993003
pSA_0.235428641432,-0.10818133881954099,0.13728495754991357,0.47897348534119916,0.35201594236356104,0.16543098913025883,0.4587414961428705,0.7688575913561736
pSA_0.243744415012,-0.09268885895122012,0.1365944136280742,0.47863053684630175,0.34792048790211544,0.16472418567734118,0.46201168663156494,0.7685861777543438
pSA_0.252353917043,-0.0847404473443323,0.14084027412190928,0.47933027943025674,0.33649706333034357,0.17285320052537045,0.4660726420304997,0.7681729798618195
pSA_0.261267522556,-0.08296815007108839,0.14936490461592963,0.48333244495052263,0.3262345077924764,0.1874086306571653,0.4692668700954495,0.7716039117516336
pSA_0.270495973046,-0.07960027112249633,0.14793604555518092,0.4894717933096171,0.3191179043587729,0.18558133148120284,0.4712021526055653,0.7732339701167571
pSA_0.280050389418,-0.07113561730391947,0.1467764966850589,0.492963946087964,0.31586236172369575,0.18396547468784288,0.4670926495035549,0.771233636969798
pSA_0.289942285388,-0.06772929042491098,0.14890630041728,0.5010662712597216,0.3170873656536661,0.18703539532551064,0.46171186536727576,0.7744494117608987
pSA_0.300183581358,-0.06566104560368204,0.15542614007795919,0.5041207020500956,0.324076242775543,0.19666907995901597,0.4585829232662051,0.7798333911101126
pSA_0.310786618778,-0.05777684860664223,0.15893010475557992,0.5082787526687685,0.33339935515080954,0.2012813817759727,0.4547775432798934,0.7853911311893171
pSA_0.321764175025,-0.05395348016488979,0.1596620763620538,0.5116516867491038,0.3392721756813212,0.20184163427484653,0.45148022649329855,0.7883320987920772
pSA_0.333129478793,-0.04735791065682039,0.1525632648716632,0.5113638476712272,0.34213974420437093,0.19032944401143448,0.4485198211371892,0.7848234938379408
pSA_0.344896226041,-0.04016151259292207,0.15121127401758533,0.5098751498067445,0.34090536587723236,0.18834284818407837,0.44736966050387866,0.7821775875565512
pSA_0.357078596490,-0.04176005343577198,0.15305621098008357,0.5094317698991132,0.3411324800214164,0.1912786609422782,0.4482399610913792,0.7831977310738184
pSA_0.369691270720,-0.0383764457167695,0.14528324134325576,0.5051187495577368,0.33698903449491663,0.17933702248904543,0.4480275516886224,0.7756268530884716
pSA_0.382749447852,-0.03421726833113284,0.13530929816359205,0.5024308370005273,0.32777706526587874,0.16417858911701338,0.44333347369263404,0.7637890602150526
pSA_0.396268863870,-0.02491076952868223,0.1256620497589894,0.4993727370048161,0.3224899274072319,0.14892348369110225,0.4369550427111781,0.7526491859347384
pSA_0.410265810583,-0.016268462276744708,0.12067341539363471,0.492794627019038,0.3126687086537702,0.14193124679579597,0.43551921744008665,0.7419095183151944
pSA_0.424757155254,-0.011211464629204134,0.1176574057543851,0.48537025043675314,0.30200331449057916,0.13837209305262352,0.4359011195047366,0.7320839460701065
pSA_0.439760360930,-0.007588536933785371,0.11291029411813243,0.47759147345679714,0.2923109616900789,0.1317889212636683,0.4344692368358677,0.7208822035307821
pSA_0.455293507487,-0.00023802666484292134,0.1084895637242797,0.4801512750167031,0.2894959169931215,0.1244352925349417,0.4330693610880448,0.7192957294446547
pSA_0.471375313412,0.005608355139504649,0.10353232589213777,0.4838386173570697,0.29341557906696203,0.11506497231524287,0.4304730369489654,0.720235720496543
pSA_0.488025158365,0.010355882678910255,0.10203850291577486,0.4823190935236402,0.30229558691893454,0.11126607149438106,0.426049341459404,0.7196613855640122
